0.0189133000000000, -0.1673990000000000, -1.4450399999999999,
0.0043442500000000, -0.1637860000000000, -1.4451799999999999,
0.0133737000000000, -0.1673990000000000, -1.4443299999999999,
0.0172710000000000, -0.1673980000000000, -1.4451199999999997,
0.0241964000000000, -0.1673980000000000, -1.4573399999999999,
0.0211881000000000, -0.1625150000000000, -1.4548299999999998,
0.0179968000000000, -0.1629520000000000, -1.4502500000000000,
0.0231583000000000, -0.1673980000000000, -1.4531199999999997,
0.0158584000000000, -0.1535180000000000, -1.4480400000000000,
0.0209900000000000, -0.1560780000000000, -1.4541199999999999,
0.0177216000000000, -0.1482540000000000, -1.4487599999999998,
0.0051643600000000, -0.1483790000000000, -1.4395099999999998,
0.0188276000000000, -0.1672820000000000, -1.4462599999999999,
0.0136643000000000, -0.1408470000000000, -1.4383100000000000,
0.0132940000000000, -0.1664110000000000, -1.4426099999999999,
0.0209855000000000, -0.1673980000000000, -1.4459499999999998,
0.0248142000000000, -0.1673990000000000, -1.4512299999999998,
-0.0310221000000000, -0.1130830000000000, -1.4603400000000000,
0.0028686800000000, -0.1673980000000000, -1.4382999999999999,
-0.0056238200000000, -0.1643520000000000, -1.4473099999999999,
0.0087127100000000, -0.1674000000000000, -1.4368599999999998,
0.0278017000000000, -0.1679460000000000, -1.4221400000000000,
0.0057157300000000, -0.1331140000000000, -1.4228099999999999,
-0.0069021000000000, -0.1554300000000000, -1.4496299999999998,
0.0051726400000000, -0.1673980000000000, -1.4445299999999999,
0.5673680000000000, 0.1855450000000000, -1.6504300000000001,
0.5642400000000001, 0.1876630000000000, -1.6388199999999999,
0.5697810000000001, 0.1791100000000000, -1.6411800000000001,
0.5776420000000001, 0.1473850000000000, -1.6362900000000000,
0.5838319999999999, 0.1327880000000000, -1.6265300000000000,
0.5802480000000000, 0.1308520000000000, -1.6414199999999999,
0.5746810000000001, 0.1677750000000000, -1.6194899999999999,
0.5780960000000001, 0.1694690000000000, -1.6113100000000000,
0.5790940000000001, 0.1629820000000000, -1.6188000000000000,
0.5620720000000000, 0.1807210000000000, -1.6046700000000000,
0.5603700000000000, 0.1838480000000000, -1.6090400000000000,
0.5563350000000000, 0.1820860000000000, -1.6039399999999999,
0.5835210000000000, 0.1555060000000000, -1.6127500000000001,
0.5849750000000000, 0.1486050000000000, -1.6147800000000001,
0.5823379999999999, 0.1559600000000000, -1.6202000000000001,
0.5650820000000000, 0.1820580000000000, -1.6114199999999999,
0.5832069999999999, 0.1603700000000000, -1.6052299999999999,
0.5782900000000001, 0.1692090000000000, -1.6016599999999999,
0.5515070000000000, 0.1774910000000000, -1.5847899999999999,
0.5495599999999999, 0.1749270000000000, -1.5804800000000001,
0.5548040000000001, 0.1730640000000000, -1.5813199999999998,
0.5990629999999999, 0.1265200000000000, -1.6100400000000001,
0.6007060000000000, 0.1283190000000000, -1.6050899999999999,
0.6042329999999999, 0.1209610000000000, -1.6046000000000000,
0.5843490000000000, 0.1545950000000000, -1.5978299999999999,
0.5864050000000000, 0.1462190000000000, -1.5958399999999999,
0.5861450000000000, 0.1520700000000000, -1.6014800000000000,
0.5928890000000000, 0.1391910000000000, -1.6104200000000000,
0.5956420000000000, 0.1333750000000000, -1.6128899999999999,
